Tweet,sentiment
dwaynedavidpaul dont know anywh outright variou meanstest program,Neutral
 nytim break new winter “the difficult time public health histori nation” unless peopl follow…,Nagative
 joewarmington farid sediqi doesn’t luxuri isol coronaviru 4kid feed it’ not easi five…,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 revrrlewi In kansa counti enforc mask mandat number case coronaviru actual went way in…,Positive
 lethherald lethbridg show eighteen new case activ case count increa two hundr thirteen yql lethbridg covid19ab,Neutral
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
kati porter pummel mnuchin At hear He call question ‘ridiculous’,Neutral
wale traffic updat trafficalertuk current advic road user coronaviru outbreak,Neutral
 joewarmington farid sediqi doesn’t luxuri isol coronaviru 4kid feed it’ not easi five…,Neutral
reinvent worker postcovid economi wednesday wednesdayvib wednesdaythought…,Neutral
 latimessport rachel buehler van hollebek two olymp gold medal play world cup final member US womens…,Storngly Positive
146th entri coronaviru poetri diari 12foot monolith redrock desert appear…,Neutral
 nytim nevada doctor’ selfi use spread fal claim show “fake hospital” “never seen singl p…,Neutral
 utobian thi hit Dr zev hard hi protocol not end coronaviru pandem elimin case flu…,Nagative
 jenniferjjacob “I dont want scare anybodi understand fact like lose anoth two hundr fifti thousand peopl dead betwe…,Nagative
 jayusmc2 half money treasuri dept coronaviru emerg fund small busi went five recip…,Neutral
 gordongchang It fact “weapon war” china conduct “unrestrict warfare” chine leader believ th…,Neutral
spin illinoi mark highest coronaviru daili death count sinc pandem start mayor lori lightfoo…,Storngly Nagative
north korean hacker ramp coronaviru vaccin target,Neutral
 33sail33comb bblock29 mitch not go help peopl onli big corpor want pass law we’r corpor won’t r…,Nagative
 aaronsguerra lon adam surviv wwii combat creat slim jim recip raleigh live decad covid sadli to…,Nagative
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test ph…,Neutral
 marshablackburn If china noth hide mishandl coronaviru retali australia,Nagative
glimmer hope world economi danger lurk via denverbusi coleg,Nagative
 shamscharania fortyeight nba player test posit coronaviru five hundr fortysix test initi test phase nov two thousand four hundr thirti sour…,Neutral
live updat new US coronaviru case top two hundr thousand day cdc director issu stark warn,Positive
 amysiskind pelosi schumer back bipartisan senat coronaviru relief packag start point negoti imp…,Positive
 cirian75 nadinedorri except lie process undertaken term european law remain forc t…,Neutral
 nytim get covid vaccin return normal life scienc writer carl zimmer answer question mo…,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 ryanstruyk cnn two hundr seventythre thousand peopl unit state die coronaviru,Storngly Nagative
I think profess collegi athlet team sport given prioriti receiv coronaviru vaccin,Neutral
 kylegriffin1 coronaviru rage control unit state peopl desper need relief president…,Nagative
 pix11new three thousand american could die per day coronaviru ‘rough’ winter cdc director warn,Storngly Nagative
coronaviru live news former french presid die covid complic global death near 15m,Storngly Nagative
leav,Neutral
one percent ppp borrow got onequart loan money,Neutral
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 cirian75 jacobreesmogg No didnt process undertaken term european law remain forc the…,Nagative
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 ritapanahi shut harri,Neutral
kill viruscoronaviruscovid19kil germ kill bacteria atla ionic ozon three ozon plate washabl hepa filter…,Storngly Nagative
 fnha covid19 case surg need chang approach daili life let’ stay safe stay strong stay cour fo…,Storngly Positive
 biscuitsgod coronaviru death novemb sweden nine hundr twentyon norway fifti denmark one hundr fourteen UK eleven thousand seven hundr thirtyon new zealand zero,Storngly Nagative
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 slpnggiant not one network respon spread disinform coronaviru fox may respon…,Neutral
 startelegram eightyon tarrant counti jailer covid19 week sheriff test posit,Neutral
 stevesilberman devast photo front line covid19 around world idea peopl minim tragedy…,Neutral
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
 washingtonpost new US coronaviru case top two hundr thousand day cdc director issu stark warn winter may diffic…,Positive
I think need see imag devast it’ easi sanit news concentratin…,Neutral
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
 annastaciamp thursday decemb three – coronaviru case queensland • one new case acquir oversea • eight activ case • one thousand two hundr six total co…,Neutral
 ryersonu “I think we’v realli seen public’ confid longterm care system greatli shaken” — drs…,Positive
 paysupplystaff coronaviru tori MP argu not death equal via mailonlin So first it’ elder…,Positive
 johnhudson scoop pompeo wife host multipl holiday parti one 8th floor state dept 900…,Storngly Positive
 cnnpolit former presid barack obama say might get coronaviru vaccin TV show safe ht…,Positive
 rexchapman “it’ import never forget denier were” — took folk fox amp friend ten month two hundr seventi thousand dead am…,Positive
one hundr two live one thousand nine hundr eighteen flu beat coronaviru — twice,Nagative
 nytim break new winter “the difficult time public health histori nation” unless peopl follow…,Nagative
 spectatorindex IN number peopl hospit US due coronaviru top one hundr thousand,Positive
california coronaviru updat daili case explod set record gov newsom On verg Of issu strict shutdown ord…,Neutral
1st covid vaccin go health care worker nur home panel say,Positive
A maskless woman went homophob rant antilockdown protest lo angel,Storngly Nagative
first allot covid19 vaccin expect arriv texa middecemb,Neutral
first allot covid19 vaccin expect arriv texa middecemb,Neutral
 motherjon state coronaviru restrict spread viru beyond border,Nagative
 kylegriffin1 state dept recommend last week nonmiss critic event not held inperson week US eve…,Positive
health care worker nur home resid front line first coronaviru vaccin…,Positive
 theleadcnn 27yearold texa ER nur die coronaviru jaketapp report,Storngly Nagative
 reuter brazil regist six hundr ninetyseven new covid19 death case surg,Storngly Nagative
 ilhan coronaviru pandem touch mani us directli mani experienc econom pain layoff close…,Storngly Nagative
 repdlesko thank realdonaldtrump administration’ histor oper warp speed american ingenu pfizer modern…,Positive
abc broadcast On abcnewsl abc new team break need know coronaviru pande…,Neutral
 capeandcowel everi lib right wow found coronaviru start china i’m seriou cnn told everi conse…,Storngly Positive
 koreaboo ★break everglow yiren sihyeon test posit coronaviru,Neutral
 nikkeiasia covid economi thailand regul visa thailand plan rai price bestsel fiveyear resid permi…,Neutral
 drericd new—th coronaviru US middecemb two thousand nineteen week offici identifi china according…,Neutral
 lotusoak2 studi virolog jrn two thousand five chloroquin potent inhibitor sar coronaviru infect amp spread,Nagative
 reuter brazil regist six hundr ninetyseven new covid19 death case surg,Storngly Nagative
Do As say not As Do thi basi new twist logo If peopl go wear mask help…,Neutral
 nhsmillion troubl approach “veri sensibl celebrities” like sensibl follow won’t need…,Positive
 reuter american unit halt nonstop flight shanghai cnbc,Neutral
mileyedit mileycyru obama bill4 therefor media said armi creat coronaviru the…,Neutral
 pavinkyoto despit mix result across south southeast asia combat coronaviru pandem one thing clear virus…,Positive
 AP cdc plan shorten guidanc quarantin covid19 exposur ten day seven neg test senior adm…,Neutral
 gordongchang china regim decad indoctrin chine peopl good kill american coronaviru covid …,Nagative
 trtworldnow turkey see thirti thousand one hundr ten new coronaviru case includ asymptomat one 👇,Neutral
 cnn new studi suggest novel coronaviru infect peopl across US earli decemb — month first pers…,Positive
 smartpsychread mani worthi cau support givingtuesday2020 everi day Im fundrai 4connecticut local fo…,Positive
 eugenegu coronaviru pandem made rich much richer poor much poorer soar stock market reflect rich th…,Storngly Positive
nazgul139 one time ivermectin 12mg azitromicin five day alreadi take zinc vitamin conti…,Positive
