Tweet,sentiment
 jerrydunleavi uhhhhh guy the chines communist parti mislead public truli go coronaviru outbr…,Neutral
 acover0 interest read skill learn sport translat live futur career,Positive
 realjohndenni cnn shock learn china didnt tell world truth origin coronaviru pandem shoc…,Strongly Negative
 fox11reno our project tell us target derail around third week decemb dont appli brake ri…,Negative
 ohmes2 natti norazo stayc woodz get test coronaviru appear inkigayo episod up10tion bitto…,Neutral
thi coronaviru not grandma barker flu,Neutral
 timothydsnyd coronaviru america lazi man’ ethnic cleans ourmaladi trumpgenocid trumpliedpeopledi trumpkilledameri…,Neutral
 chariteberlin hot press charitéberlin – natureneuro sarscov2 abl reach brain via nerv cell ol…,Positive
pfizer send empti vaccin transport box state help prepar rollout,Positive
 ohmes2 izon kim minju get test coronaviru appear music core episod up10tion bitto …,Neutral
 pronikatel721 drug use take someth help cope coronaviru consult infectious…,Positive
 0k0y0nns0n murraymarkm washingtonpost keep lick boot mark meanwhil china,Neutral
 npr the ir acknowledg error caus citizen countri mistakenli receiv 1200 coronaviru relief pay…,Positive
utah paus pilot program restart juri trial two courthous,Neutral
 stevehiltonx coronaviru bureaucrat takeov gather pace want feder govern set nation database…,Positive
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
filowenstein and covid patient first expert novel coronaviru medic commun had…,Positive
 justinmadd In less twentyfour hour parliament begin debat new coronaviru tier As 324pm today regul im…,Neutral
 sbh08mae covid rage amp surg across countri trump doesn’t care american suffer die he’ leader he’ whiner…,Strongly Negative
 gracemstetson Me — report sport let alon footbal two thousand twenti truli weirdest year Go read latest 49er amp…,Negative
 ohmes2 sb mtv the show made emerg decis cancel upcom broadcast decemb one due up10tion bitto po…,Negative
 timothydsnyd coronaviru america lazi man’ ethnic cleans ourmaladi trumpgenocid trumpliedpeopledi trumpkilledameric…,Neutral
 akagb assang extradit battl resum coronaviru delay journalist john pilger outsid court fashion design dame vivi…,Negative
saskatchewan record three hundr twentyf coronaviru case two covid19death monday one hundr twentythre patient hospit twentythre intensiv…,Neutral
perspect St loui ha two hundr thirtynin homicid year two hundr thirtyeight coronaviru death At least fifti children shot So far th…,Negative
 nbcnew 13454330 coronaviru case report US At least 267596 peopl US die viru lates…,Strongly Negative
 ohmes2 wooah cancel arirang simpli kpop record get test coronaviru they appear music cor…,Negative
 abc sen grassley said statement never symptom clear return offic doctor http…,Negative
 choibts2 reuter said bt donat outfit dynamite” MV those auction 129 beverli hill rais fu…,Neutral
 msnbc Dr emilio gonzalezayala strain health care worker experienc coronaviru case surg texa It take to…,Positive
 peterwsing populist authoritarian democraci tri coverup bad cv19 manipul data,Strongly Negative
i’m go start refer pandem year “coronaviru sabbatical” moretimewithgod,Neutral
 repleezeldin shocker the better question cnn wait elect public epiphani china…,Positive
the freez start thaw week sorta megatann,Neutral
biden team push quick stimulu deal prepar renew recess,Neutral
 kbaxter11 fight new battl former ⁦uswnt⁩ defend new angel citi FC owner rachel buehler van hollebek work stem th…,Negative
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
 cnn the larg shipment size pfizer’ covid19 vaccin complic alreadi complex distribut process small rural…,Neutral
 ohmes2 april naeun get test coronaviru appear inkigayo episod up10tion bitto,Neutral
 nbcnew US coronaviru death month 2020 accord nbcnew count march 3768 april 58960 may 42099 june 23416 july…,Strongly Negative
 sailorrooscout want address faq appear find way dm late 1 ye i’m furri he…,Positive
 howleyreport doug ducey board governor tgen test state affili coronavi…,Neutral
scrub last bit sciencesupport actual prolif politician gop they soon a…,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
 ohmes2 stray kid cnblue jung yonghwa norazo test neg coronaviru,Neutral
 jerrydunleavi uhhhhh guy the chines communist parti mislead public truli go coronaviru outbr…,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
studi find ‘singl largest driver’ coronaviru misinform trump the new york time,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
 abc sen grassley said statement never symptom clear return offic doctor http…,Negative
 zoemjack the lowestrisk american — gener peopl young healthi — may not get access vaccin 2022 the…,Neutral
A long line covid19 test uofredland thi first day test univers reported…,Neutral
 pronikatel721 drug use take someth help cope coronaviru consult infectious…,Positive
1166 more covid19 case twentyf new death massachusett,Strongly Negative
imagin one countri still doesnt coronaviru control ✨republicans✨,Neutral
corbynstarm still cant make decis opt keep everyon board fact alien everybody…,Neutral
 cbsthismorn taiwan gone remark two hundr thirtytwo day without singl report domest coronaviru case — last time case r…,Neutral
 choibts2 reuter said bt donat outfit dynamite” MV those auction 129 beverli hill rais fu…,Neutral
 ohmes2 stray kid cnblue jung yonghwa norazo test neg coronaviru,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
miifsona white famou tiktok “comedians” backbon coronaviru,Neutral
all tell stay home christma cancel,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
 nbcnew US coronaviru case month 2020 march 186200 april 883199 may 723166 june 845736 juli 1926970 august 1479…,Neutral
 wolfblitz these coronaviru number disturb clearli get wors check number case explod this…,Negative
 drericd 3 just day ago US suprem court rule state could not enforc strict attend limit place worship even…,Positive
 keirstarm coronaviru remain seriou threat public health that labour accept need continu restrict…,Negative
 jerrydunleavi imagin get hand intern wuhan file show ccp systemat lie amp mislead corona…,Positive
 cnnsitroom fifti million american could face food insecur end year congress remain deadlock coronaviru reli…,Negative
kirsteybentley lot thing contribut delay vaccin develop the speed develop covi…,Negative
new york’ street have brought relief imagin them postpandem,Positive
deadlinewh costareport nicolledwallac In bayarea ucsf chosen vaccin hub,Neutral
 realg2daz If coronaviru contagi amp deadli biohazard bin use mask amp glove,Neutral
We need adopt new zealand model crush coronaviru trump abet spread viru throu…,Positive
 ohmes2 all three inkigayo mc monsta minhyuk nct jaehyun april naeun get test coronaviru htt…,Neutral
coronaviru brief what happen today mustread feedli,Neutral
 captmarkkelli washington fail come togeth build coordin nation respons pandem — it’ cost ariz…,Strongly Negative
 repleezeldin shocker the better question cnn wait elect public epiphani china…,Positive
 choibts2 reuter said bt donat outfit dynamite” MV those auction 129 beverli hill rais fu…,Neutral
snowi plover ador white gray shorebird list threaten endang speci act return…,Negative
 clmazin It get weirder sinc earli 80 wife three hundr period supposedli ive sit t…,Negative
 jessekellydc pro tip you go see unifi effort the system loudli blame china coronaviru thi do…,Negative
Dr anthoni fauci warn surg upon surg coronaviru case due uptick holiday travel,Positive
 drericd wow amaz tool calcul sarscov2 risk indoor w airborn aerosol 📌mask 📌if type mask 📌how much v…,Positive
 countyofla As new covid19 case remain alarm level number peopl hospit continu increas updat la…,Negative
I truli dont know health care worker some work 250 day straight care max capac hospital…,Strongly Negative
 choibts2 reuter said bt donat outfit dynamite” MV those auction 129 beverli hill rais fu…,Neutral
 cnn vaccin maker moderna say file emerg use author coronaviru vaccin,Neutral
 sbh08mae covid rage amp surg across countri trump doesn’t care american suffer die he’ leader he’ whiner…,Strongly Negative
 nbcnew US coronaviru death month 2020 accord nbcnew count march 3768 april 58960 may 42099 june 23416 july…,Strongly Negative
 ohmes2 fnc entertain say cnblue sf9 chani get test coronaviru appear music core episod as…,Positive
 reynosobrooklyn excit see nytim endors goal reimagin street help increas safeti pedestrian cyclists…,Positive
 ohmes2 wooah cancel arirang simpli kpop record get test coronaviru they appear music cor…,Negative
 marquelawy thing scott didnt get upset 2020 bushfir climat chang coronaviru blm age care crisi disabl c…,Strongly Positive
 thehil articl impeach file gop ohio governor coronaviru order,Neutral
 peterwsing populist authoritarian democraci tri coverup bad cv19 manipul data,Strongly Negative
south dakota indigen commun plead state wide mask mandat but governor noem guilti covid19…,Neutral
doctor full ppe hug cri coronaviru patient thanksgiv,Positive
 nbcnew US coronaviru death month 2020 accord nbcnew count march 3768 april 58960 may 42099 june 23416 july…,Strongly Negative
chrissi teigen hug dad sweet video get coronaviru test,Strongly Positive
 reuter ‘today bethlehem despit coronaviru global health crisi determin christma bethlehem’…,Neutral
 skynew We think best done voluntari basi matt hancock respond question effect student test be…,Strongly Positive
 nprpolit nearli everi state US current see uncheck commun spread coronaviru the latest data https…,Neutral
